"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"null","null","false","35320","false","33320"
"null","null","false","37837","false","35837"
"null","null","false","40353","false","38353"
"null","null","false","42877","false","40877"
"null","null","false","45394","false","43394"
"null","null","false","47910","false","45910"
"816","0","false","49240","true","48424"
"null","null","false","51748","false","49748"
"868","0","false","53124","true","52256"
"null","null","true","55629","true","53629"
"1618","0","false","104413","true","102795"
"787","0","false","105709","true","104922"
"626","0","false","106842","true","106216"
"737","0","false","108086","true","107349"
"null","null","true","110593","true","108593"
"676","0","false","111778","true","111102"
"678","0","false","112964","true","112286"
"659","0","false","114130","true","113471"
"724","0","false","115361","true","114637"
"null","null","true","117869","true","115869"
"789","0","false","119167","true","118378"
"733","0","false","120407","true","119674"
"682","0","false","121599","true","120917"
"707","0","false","122812","true","122105"
"676","0","false","123993","true","123317"
"673","0","false","125173","true","124500"
"655","0","false","126336","true","125681"
"611","0","false","127454","true","126843"
"570","0","false","128532","true","127962"
"702","0","false","129745","true","129043"
"598","0","false","130851","true","130253"
"500","0","false","131858","true","131358"
"520","0","false","132883","true","132363"
"542","0","false","133930","true","133388"
"null","null","true","136437","true","134437"
"640","0","false","137585","true","136945"
"626","0","false","138716","true","138090"
"635","0","false","139857","true","139222"
"533","0","false","140897","true","140364"
"691","0","false","142094","true","141403"
"654","0","false","143255","true","142601"
"660","0","false","144422","true","143762"
"620","0","false","145549","true","144929"
"654","0","false","146711","true","146057"
"563","0","false","147781","true","147218"
"618","0","false","148904","true","148286"
"637","0","false","150046","true","149409"
"749","0","false","151300","true","150551"
"623","0","false","152430","true","151807"
"null","null","true","154935","true","152935"
"688","0","false","156135","true","155447"
"554","0","false","157193","true","156639"
"560","0","false","158258","true","157698"
"null","null","true","160762","true","158762"
"605","0","false","161875","true","161270"
"578","0","false","162959","true","162381"
"585","0","false","164050","true","163465"
"null","null","true","166555","true","164555"
"702","0","false","167766","true","167064"
"573","0","false","168846","true","168273"
"642","0","false","169995","true","169353"
"605","0","false","171106","true","170501"
"632","0","false","172247","true","171615"
"565","0","false","173318","true","172753"
"744","0","false","174568","true","173824"
"655","0","false","175730","true","175075"
"642","0","false","176877","true","176235"
"613","0","false","177999","true","177386"
"700","0","false","179205","true","178505"
"579","0","false","180291","true","179712"
"693","0","false","181495","true","180802"
"801","0","false","182804","true","182003"
"592","0","false","183905","true","183313"
"642","0","false","185054","true","184412"
"624","0","false","186185","true","185561"
"638","0","false","187330","true","186692"
"730","0","false","188567","true","187837"
"994","0","false","190067","true","189073"
"634","0","false","191208","true","190574"
"null","null","true","193713","true","191713"
"814","0","false","195037","true","194223"
"620","0","false","196163","true","195543"
"null","null","true","198667","true","196667"
"714","0","false","199892","true","199178"
"576","0","false","200975","true","200399"
"645","0","false","202126","true","201481"
"667","0","false","203300","true","202633"
"732","0","false","204538","true","203806"
"676","0","false","205721","true","205045"
"685","0","false","206916","true","206231"
"624","0","false","208049","true","207425"
"638","0","false","209192","true","208554"
"643","0","false","210343","true","209700"
"764","0","false","211614","true","210850"
"664","0","false","212786","true","212122"
"620","0","false","213914","true","213294"
"727","0","false","215148","true","214421"
"680","0","false","216334","true","215654"
"null","null","true","218839","true","216839"
"749","0","false","220105","true","219356"
"647","0","false","221258","true","220611"
"869","0","false","222633","true","221764"
"671","0","false","223808","true","223137"
"null","null","true","226316","true","224316"
"759","0","false","227581","true","226822"
"564","0","false","228651","true","228087"
"646","0","false","229805","true","229159"
"599","0","false","230913","true","230314"
"594","0","false","232013","true","231419"
"608","0","false","233125","true","232517"
"687","0","false","234315","true","233628"
"null","null","true","236822","true","234822"
"673","0","false","238003","true","237330"
"630","0","false","239139","true","238509"
"null","null","true","241647","true","239647"
"673","0","false","242836","true","242163"
"675","0","false","244017","true","243342"
"619","0","false","245142","true","244523"
"680","0","false","246325","true","245645"
"605","0","false","247436","true","246831"
"716","0","false","248657","true","247941"
"621","0","false","249783","true","249162"
"817","0","false","251106","true","250289"
"592","0","false","252204","true","251612"
"624","0","false","253333","true","252709"
"617","0","false","254456","true","253839"
"593","0","false","255555","true","254962"
"643","0","false","256704","true","256061"
"665","0","false","257875","true","257210"
"672","0","false","259055","true","258383"
"733","0","false","260294","true","259561"
"576","0","false","261376","true","260800"
"562","0","false","262443","true","261881"
"676","0","false","263624","true","262948"
"591","0","false","264720","true","264129"
"666","0","false","265892","true","265226"
"610","0","false","267011","true","266401"
"557","0","false","268074","true","267517"
"557","0","false","269136","true","268579"
"643","0","false","270284","true","269641"
"649","0","false","271440","true","270791"
"647","0","false","272595","true","271948"
"605","0","false","273706","true","273101"
"626","0","false","274838","true","274212"
"624","0","false","275966","true","275342"
"null","null","true","278473","true","276473"
"null","null","true","280980","true","278980"
"737","0","false","282227","true","281490"
"599","0","false","283334","true","282735"
"684","0","false","284524","true","283840"
"652","0","false","285683","true","285031"
"708","0","false","286901","true","286193"
"627","0","false","288039","true","287412"
"695","0","false","289247","true","288552"
"1607","0","false","291359","true","289752"
"757","0","false","292621","true","291864"
"674","0","false","293801","true","293127"
"657","0","false","294967","true","294310"
"569","0","false","296043","true","295474"
"644","0","false","297196","true","296552"
