"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"1148","0","false","67684","true","66536"
"522","0","false","68714","true","68192"
"456","0","false","69677","true","69221"
"480","0","false","70665","true","70185"
"453","0","false","71625","true","71172"
"401","0","false","72532","true","72131"
"365","0","true","73405","false","73040"
"495","0","false","74408","true","73913"
"397","0","false","75310","true","74913"
"467","0","false","76284","true","75817"
"825","0","false","93698","true","92873"
"426","0","false","94631","true","94205"
"null","null","true","97139","true","95139"
"460","0","false","98110","true","97650"
"433","0","false","99048","true","98615"
"423","0","false","99977","true","99554"
"null","null","true","102483","true","100483"
"559","0","false","103558","true","102999"
"426","0","false","104491","true","104065"
"470","0","false","105467","true","104997"
"420","0","false","106392","true","105972"
"457","0","false","107354","true","106897"
"410","0","false","108267","true","107857"
"415","0","false","109187","true","108772"
"467","0","false","110159","true","109692"
"421","0","false","111085","true","110664"
"493","0","false","112083","true","111590"
"432","0","false","113021","true","112589"
"492","0","false","114019","true","113527"
"418","0","false","114945","true","114527"
"442","0","false","115892","true","115450"
"405","0","false","116803","true","116398"
"427","0","false","117736","true","117309"
"537","0","false","118778","true","118241"
"412","0","false","119696","true","119284"
"543","0","false","120743","true","120200"
"444","0","false","121693","true","121249"
"550","0","false","122748","true","122198"
"383","0","false","123637","true","123254"
"474","0","false","124615","true","124141"
"439","0","false","125559","true","125120"
"444","0","false","126508","true","126064"
"433","0","false","127446","true","127013"
"450","0","false","128405","true","127955"
"404","0","false","129315","true","128911"
"428","0","false","130252","true","129824"
"null","null","true","132760","true","130760"
"null","null","true","135275","true","133275"
"469","0","false","136252","true","135783"
"430","0","false","137188","true","136758"
"406","0","false","138100","true","137694"
"null","null","true","140606","true","138606"
"656","0","false","141772","true","141116"
"491","0","false","142769","true","142278"
"457","0","false","143732","true","143275"
"455","0","false","144691","true","144236"
"420","0","false","145617","true","145197"
"425","0","false","146550","true","146125"
"400","0","false","147455","true","147055"
"387","0","false","148348","true","147961"
"439","0","false","149293","true","148854"
"456","0","false","150255","true","149799"
"437","0","false","151196","true","150759"
"405","0","false","152106","true","151701"
"null","null","true","154612","true","152612"
"784","0","false","155904","true","155120"
"456","0","false","156865","true","156409"
"482","0","false","157852","true","157370"
"424","0","false","158780","true","158356"
"386","0","false","159671","true","159285"
"426","0","false","160603","true","160177"
"504","0","false","161615","true","161111"
"415","0","false","162534","true","162119"
