"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"644","0","false","10345","true","9701"
"null","null","true","12855","true","10855"
"562","0","false","13927","true","13365"
"634","0","false","15069","true","14435"
"600","0","false","16178","true","15578"
"682","0","false","17370","true","16688"
"585","0","false","18462","true","17877"
"602","0","false","19571","true","18969"
"582","0","false","20661","true","20079"
"594","0","false","21763","true","21169"
"null","null","true","29747","true","27747"
"null","null","true","32257","true","30257"
"676","0","false","33450","true","32774"
"700","0","false","34657","true","33957"
"572","0","false","35735","true","35163"
"654","0","false","36895","true","36241"
"753","0","false","38155","true","37402"
"672","0","false","39334","true","38662"
"616","0","false","40455","true","39839"
"582","0","false","41544","true","40962"
"661","0","false","42711","true","42050"
"554","0","false","43771","true","43217"
"650","0","false","44926","true","44276"
"530","0","false","45962","true","45432"
"598","0","false","47067","true","46469"
"543","0","false","48114","true","47571"
"548","0","false","49169","true","48621"
"540","0","false","50214","true","49674"
"586","0","false","51308","true","50722"
"685","0","false","52501","true","51816"
"652","0","false","53665","true","53013"
"null","null","true","56172","true","54172"
"660","0","false","57344","true","56684"
"582","0","false","58431","true","57849"
"575","0","false","59512","true","58937"
"532","0","false","60552","true","60020"
"544","0","false","61601","true","61057"
"509","0","false","62615","true","62106"
"733","0","false","63853","true","63120"
"577","0","false","64937","true","64360"
"696","0","false","66138","true","65442"
"554","0","false","67200","true","66646"
"560","0","false","68266","true","67706"
"534","0","false","69305","true","68771"
"null","null","true","71815","true","69815"
"611","0","false","72939","true","72328"
"575","0","false","74022","true","73447"
"521","0","false","75048","true","74527"
"555","0","false","76107","true","75552"
"549","0","false","77161","true","76612"
"489","0","false","78156","true","77667"
"468","0","true","79131","false","78663"
"580","0","false","80217","true","79637"
"536","0","false","81260","true","80724"
"505","0","false","82271","true","81766"
"484","0","false","83261","true","82777"
"568","0","false","84336","true","83768"
"515","0","false","85355","true","84840"
"538","0","false","86399","true","85861"
"526","0","false","87429","true","86903"
"448","0","false","88381","true","87933"
"526","0","false","89412","true","88886"
"534","0","false","90453","true","89919"
"508","0","false","91466","true","90958"
"533","0","false","92504","true","91971"
"607","0","false","93616","true","93009"
"null","null","true","96122","true","94122"
"631","0","false","97265","true","96634"
"552","0","false","98322","true","97770"
"517","0","false","99343","true","98826"
"620","0","false","105040","true","104420"
"978","0","false","106524","true","105546"
"553","0","false","107583","true","107030"
"672","0","false","108762","true","108090"
"627","0","false","109899","true","109272"
"519","0","false","110926","true","110407"
"null","null","true","113432","true","111432"
"627","0","false","114571","true","113944"
"580","0","false","115659","true","115079"
"547","0","false","116712","true","116165"
"494","0","false","117710","true","117216"
"490","0","false","118706","true","118216"
"524","0","false","119736","true","119212"
"561","0","false","120805","true","120244"
"537","0","false","121849","true","121312"
"511","0","false","122865","true","122354"
"null","null","true","125370","true","123370"
"579","0","false","126455","true","125876"
"525","0","false","127488","true","126963"
"518","0","false","128511","true","127993"
"454","0","false","129468","true","129014"
"501","0","false","130472","true","129971"
"538","0","false","131516","true","130978"
"554","0","false","132576","true","132022"
"481","0","false","133566","true","133085"
"569","0","false","134639","true","134070"
"560","0","false","135704","true","135144"
"530","0","false","136740","true","136210"
"715","0","false","137964","true","137249"
"null","null","true","140468","true","138468"
"null","null","false","142975","false","140975"
"742","0","false","144226","true","143484"
"623","0","false","145356","true","144733"
"514","0","false","146376","true","145862"
"559","0","false","147440","true","146881"
"534","0","false","148478","true","147944"
"null","null","true","150984","true","148984"
"1053","0","false","152544","true","151491"
"737","0","false","153788","true","153051"
"626","0","false","154922","true","154296"
"747","0","false","160617","true","159870"
"698","0","false","161821","true","161123"
"590","0","false","162916","true","162326"
"554","0","false","163976","true","163422"
"456","0","false","164937","true","164481"
"null","null","true","167441","true","165441"
"641","0","false","168588","true","167947"
"591","0","false","169683","true","169092"
"520","0","false","170708","true","170188"
"554","0","false","171768","true","171214"
"536","0","false","172808","true","172272"
"null","null","true","175312","true","173312"
"577","0","false","176402","true","175825"
"629","0","false","177538","true","176909"
"545","0","false","178590","true","178045"
"490","0","false","179589","true","179099"
"504","0","false","180599","true","180095"
"508","0","false","181613","true","181105"
"596","0","false","182713","true","182117"
"551","0","false","183769","true","183218"
"541","0","false","184818","true","184277"
"527","0","false","185850","true","185323"
"531","0","false","186886","true","186355"
"544","0","false","187934","true","187390"
"null","null","true","190438","true","188438"
"609","0","false","191556","true","190947"
"535","0","false","192596","true","192061"
"447","0","false","193548","true","193101"
"496","0","false","194551","true","194055"
"520","0","false","195578","true","195058"
"468","0","false","196553","true","196085"
"576","0","false","197634","true","197058"
"547","0","false","198686","true","198139"
"513","0","false","199704","true","199191"
"665","0","false","200878","true","200213"
"774","0","false","202159","true","201385"
"669","0","false","203338","true","202669"
"595","0","false","204438","true","203843"
"null","null","true","206943","true","204943"
"740","0","false","208191","true","207451"
"653","0","false","209350","true","208697"
"611","0","false","210466","true","209855"
"468","0","false","211438","true","210970"
"705","0","false","212648","true","211943"
"596","0","false","213750","true","213154"
"550","0","false","214803","true","214253"
"691","0","false","215997","true","215306"
"647","0","false","217150","true","216503"
"562","0","false","218220","true","217658"
"null","null","true","220725","true","218725"
"729","0","false","221964","true","221235"
"583","0","false","223053","true","222470"
"562","0","false","224119","true","223557"
"573","0","false","225197","true","224624"
"641","0","false","226342","true","225701"
"616","0","false","227463","true","226847"
"508","0","false","228478","true","227970"
"null","null","true","230984","true","228984"
"966","0","false","232460","true","231494"
"599","0","false","233574","true","232975"
"549","0","false","234630","true","234081"
"615","0","false","235754","true","235139"
"534","0","false","236795","true","236261"
"500","0","false","237803","true","237303"
"713","0","false","239023","true","238310"
"538","0","false","240069","true","239531"
"528","0","false","241102","true","240574"
"544","0","false","242151","true","241607"
"543","0","false","243198","true","242655"
"495","0","false","244198","true","243703"
"501","0","false","245205","true","244704"
"569","0","false","246280","true","245711"
"484","0","false","247272","true","246788"
"null","null","true","249777","true","247777"
"null","null","true","252292","true","250292"
"793","0","false","253599","true","252806"
"547","0","false","254653","true","254106"
"489","0","false","255649","true","255160"
"573","0","false","256727","true","256154"
"473","0","false","257703","true","257230"
"null","null","true","260209","true","258209"
