"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"null","null","false","91678","false","89678"
"null","null","true","94193","true","92193"
"1099","0","false","95806","true","94707"
"958","0","false","97270","true","96312"
"911","0","false","98689","true","97778"
"944","0","false","100139","true","99195"
"855","0","false","101500","true","100645"
"905","0","false","102911","true","102006"
"null","null","false","105417","false","103417"
"2006","0","false","107928","true","105922"
"1600","0","false","136755","true","135155"
"584","0","false","137846","true","137262"
"554","0","true","138907","false","138353"
"919","0","false","140332","true","139413"
"663","0","false","141502","true","140839"
"null","null","true","144010","true","142010"
"737","0","false","145256","true","144519"
"852","0","false","146618","true","145766"
"817","0","false","147943","true","147126"
"799","0","false","149247","true","148448"
"883","0","false","150637","true","149754"
"861","0","false","152005","true","151144"
"885","0","false","153397","true","152512"
"null","null","false","155904","false","153904"
"909","0","false","157317","true","156408"
"null","null","false","159822","false","157822"
"825","0","false","161157","true","160332"
"752","0","false","162417","true","161665"
"743","0","false","163667","true","162924"
"854","0","false","165039","true","164185"
"1060","0","false","178201","true","177141"
"808","0","false","179515","true","178707"
"709","0","false","180732","true","180023"
"null","null","true","183240","true","181240"
"770","0","false","184519","true","183749"
"609","0","false","185635","true","185026"
"772","0","false","186914","true","186142"
"592","0","false","188012","true","187420"
"558","0","false","189077","true","188519"
"535","0","false","190117","true","189582"
"630","0","false","191254","true","190624"
"649","0","false","192408","true","191759"
"581","0","false","193493","true","192912"
"663","0","false","194662","true","193999"
"644","0","false","195814","true","195170"
"null","null","true","198319","true","196319"
"688","0","false","199519","true","198831"
"892","0","false","200918","true","200026"
"707","0","false","202131","true","201424"
"727","0","false","203366","true","202639"
"1013","0","false","204887","true","203874"
"702","0","false","206094","true","205392"
"656","0","false","207255","true","206599"
"721","0","false","208480","true","207759"
"658","0","false","209643","true","208985"
"694","0","false","210845","true","210151"
"798","0","false","212151","true","211353"
"667","0","false","213326","true","212659"
"661","0","false","214494","true","213833"
"711","0","false","215715","true","215004"
"657","0","false","216877","true","216220"
"670","0","false","218054","true","217384"
"708","0","false","219269","true","218561"
"null","null","true","221777","true","219777"
"687","0","false","222973","true","222286"
"677","0","false","224157","true","223480"
"null","null","true","226664","true","224664"
"685","0","false","227862","true","227177"
"709","0","false","229078","true","228369"
"701","0","false","230288","true","229587"
"638","0","false","231437","true","230799"
"615","0","false","232560","true","231945"
"650","0","false","233718","true","233068"
"null","null","true","236227","true","234227"
"646","0","false","237382","true","236736"
"621","0","false","238512","true","237891"
"664","0","false","239684","true","239020"
"672","0","false","240863","true","240191"
"738","0","false","242107","true","241369"
"715","0","false","243330","true","242615"
"694","0","false","244531","true","243837"
"670","0","false","245709","true","245039"
"null","null","true","248218","true","246218"
"684","0","false","249411","true","248727"
"591","0","false","250509","true","249918"
"608","0","false","251622","true","251014"
"634","0","false","252761","true","252127"
"613","0","false","253877","true","253264"
"653","0","false","255037","true","254384"
"744","0","false","256288","true","255544"
"617","0","false","257412","true","256795"
"648","0","false","258566","true","257918"
"728","0","false","259801","true","259073"
"613","0","false","260920","true","260307"
"702","0","false","262129","true","261427"
"null","null","true","264645","true","262645"
"667","0","false","265822","true","265155"
"603","0","true","266930","false","266327"
"881","0","false","268315","true","267434"
"644","0","false","269464","true","268820"
"604","0","false","270574","true","269970"
"614","0","false","271693","true","271079"
"1080","0","false","273281","true","272201"
"688","0","false","274476","true","273788"
"720","0","false","275704","true","274984"
"563","0","false","276774","true","276211"
"655","0","false","277936","true","277281"
"1207","0","false","279650","true","278443"
"673","0","false","280832","true","280159"
"633","0","false","281975","true","281342"
"1890","0","false","292594","true","290704"
"986","0","false","294093","true","293107"
"908","0","false","295509","true","294601"
"null","null","true","298016","true","296016"
"857","0","false","299384","true","298527"
"630","0","false","300521","true","299891"
"646","0","false","301672","true","301026"
"620","0","false","302798","true","302178"
"636","0","false","303940","true","303304"
"796","0","false","305243","true","304447"
"600","0","false","306349","true","305749"
"613","0","false","307470","true","306857"
"720","0","false","308698","true","307978"
"658","0","false","309863","true","309205"
"667","0","false","311038","true","310371"
"650","0","false","312194","true","311544"
"690","0","false","313393","true","312703"
"null","null","true","315906","true","313906"
"637","0","false","317050","true","316413"
"655","0","false","318212","true","317557"
"885","0","false","319605","true","318720"
"674","0","false","320791","true","320117"
"741","0","false","322039","true","321298"
"669","0","false","323216","true","322547"
"695","0","false","324420","true","323725"
"null","null","true","326927","true","324927"
"735","0","false","328170","true","327435"
"727","0","false","329402","true","328675"
"691","0","false","330601","true","329910"
"723","0","false","331830","true","331107"
"669","0","false","333007","true","332338"
"615","0","false","334130","true","333515"
"645","0","false","335282","true","334637"
"723","0","false","336513","true","335790"
"646","0","false","337667","true","337021"
"633","0","false","338809","true","338176"
"669","0","false","339987","true","339318"
"null","null","true","342495","true","340495"
"581","0","false","343589","true","343008"
"605","0","false","344701","true","344096"
"647","0","false","345855","true","345208"
"660","0","false","347026","true","346366"
"618","0","false","348152","true","347534"
"null","null","true","350663","true","348663"
"650","0","false","351825","true","351175"
"459","0","false","352790","true","352331"
"648","0","false","353944","true","353296"
"521","0","false","354975","true","354454"
"619","0","false","356100","true","355481"
"621","0","false","357227","true","356606"
"624","0","false","358355","true","357731"
"517","0","false","359380","true","358863"
"593","0","false","360480","true","359887"
"605","0","false","361590","true","360985"
"593","0","false","362689","true","362096"
"615","0","false","363810","true","363195"
"593","0","false","364909","true","364316"
"null","null","true","367414","true","365414"
"670","0","false","368599","true","367929"
"551","0","false","369659","true","369108"
"502","0","false","370667","true","370165"
"712","0","false","371885","true","371173"
"616","0","false","373006","true","372390"
"630","0","false","374146","true","373516"
"579","0","false","375232","true","374653"
"null","null","true","377740","true","375740"
"539","0","true","378791","false","378252"
"804","0","false","380101","true","379297"
"970","0","false","381579","true","380609"
"499","0","false","382585","true","382086"
"620","0","false","383714","true","383094"
"545","0","false","384766","true","384221"
"634","0","false","385904","true","385270"
"631","0","false","387039","true","386408"
"532","0","false","388074","true","387542"
"580","0","false","389160","true","388580"
"622","0","false","390289","true","389667"
"543","0","false","391337","true","390794"
"596","0","false","392439","true","391843"
"663","0","false","393607","true","392944"
"null","null","true","405787","true","403787"
"573","0","false","406870","true","406297"
"527","0","false","407902","true","407375"
"876","0","false","409285","true","408409"
"662","0","false","410452","true","409790"
"657","0","false","411615","true","410958"
"1123","0","false","413246","true","412123"
"545","0","false","414295","true","413750"
"623","0","false","415423","true","414800"
"1071","0","false","417002","true","415931"
"610","0","false","418117","true","417507"
"587","0","false","419211","true","418624"
"624","0","false","420341","true","419717"
"601","0","false","421448","true","420847"
"584","0","false","422538","true","421954"
"628","0","false","423673","true","423045"
"676","0","false","424854","true","424178"
"699","0","false","426056","true","425357"
"787","0","false","427347","true","426560"
"null","null","true","429852","true","427852"
"598","0","false","430971","true","430373"
"633","0","false","432111","true","431478"
"740","0","false","433358","true","432618"
"749","0","false","434615","true","433866"
"794","0","false","435919","true","435125"
"830","0","false","437257","true","436427"
"712","0","false","438477","true","437765"
"704","0","false","439689","true","438985"
"626","0","false","440821","true","440195"
"651","0","false","441978","true","441327"
"null","null","true","444490","true","442490"
"699","0","false","445699","true","445000"
"742","0","false","446948","true","446206"
"908","0","false","448363","true","447455"
"null","null","true","450873","true","448873"
"689","0","false","452075","true","451386"
"876","0","false","453458","true","452582"
"780","0","false","454746","true","453966"
"683","0","false","455937","true","455254"
"694","0","false","457138","true","456444"
"736","0","false","458378","true","457642"
"807","0","false","459694","true","458887"
"null","null","true","462204","true","460204"
"695","0","false","463408","true","462713"
"774","0","false","464687","true","463913"
"648","0","false","465845","true","465197"
"706","0","false","467059","true","466353"
"666","0","false","468235","true","467569"
"703","0","false","469445","true","468742"
"600","0","false","470551","true","469951"
"644","0","false","471701","true","471057"
"543","0","false","472749","true","472206"
"711","0","false","473967","true","473256"
"814","0","false","475288","true","474474"
"995","0","false","476790","true","475795"
"604","0","false","477900","true","477296"
"567","0","false","478972","true","478405"
"605","0","false","480083","true","479478"
"null","null","true","482590","true","480590"
"661","0","false","483764","true","483103"
"543","0","false","484815","true","484272"
"693","0","false","486014","true","485321"
"590","0","false","487114","true","486524"
"846","0","false","488466","true","487620"
"747","0","false","489721","true","488974"
"726","0","false","490954","true","490228"
"623","0","false","492085","true","491462"
"669","0","false","493264","true","492595"
"723","0","false","494493","true","493770"
"645","0","false","495643","true","494998"
"671","0","false","496821","true","496150"
"698","0","false","498025","true","497327"
"629","0","false","499164","true","498535"
"null","null","true","501671","true","499671"
"595","0","true","502777","false","502182"
"null","null","false","505283","false","503283"
"731","0","false","506526","true","505795"
"471","0","false","507505","true","507034"
"628","0","false","508641","true","508013"
"535","0","false","509683","true","509148"
"1808","0","false","518693","true","516885"
"608","0","false","519808","true","519200"
"null","null","true","522316","true","520316"
"674","0","false","523507","true","522833"
"599","0","false","524613","true","524014"
"983","0","false","526103","true","525120"
"632","0","false","527243","true","526611"
"1217","0","false","528964","true","527747"
"812","0","false","530285","true","529473"
"660","0","false","531453","true","530793"
"null","null","true","533960","true","531960"
"545","0","false","535021","true","534476"
"637","0","false","536164","true","535527"
"840","0","false","537513","true","536673"
"703","0","false","538731","true","538028"
"936","0","false","540175","true","539239"
"781","0","false","541466","true","540685"
"649","0","false","542624","true","541975"
"650","0","false","543780","true","543130"
"835","0","false","545119","true","544284"
"659","0","false","546288","true","545629"
"629","0","false","547427","true","546798"
"733","0","false","548667","true","547934"
"735","0","false","549909","true","549174"
"674","0","false","551090","true","550416"
"701","0","false","552298","true","551597"
"683","0","false","553487","true","552804"
"606","0","false","554597","true","553991"
"667","0","false","555768","true","555101"
"672","0","false","556945","true","556273"
"670","0","false","558120","true","557450"
"625","0","false","559252","true","558627"
"null","null","true","561761","true","559761"
"751","0","false","563023","true","562272"
"714","0","false","564246","true","563532"
"664","0","false","565423","true","564759"
"null","null","true","567930","true","565930"
