"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"null","null","false","105519","false","103519"
"1000","0","false","107029","true","106029"
"776","0","false","108314","true","107538"
"738","0","false","109560","true","108822"
"1087","0","false","111155","true","110068"
"null","null","true","113662","true","111662"
"813","0","false","114984","true","114171"
"609","0","false","116100","true","115491"
"643","0","false","117250","true","116607"
"575","0","false","118331","true","117756"
"1048","0","false","180084","true","179036"
"946","0","false","181539","true","180593"
"575","0","false","182624","true","182049"
"624","0","false","183753","true","183129"
"683","0","false","184942","true","184259"
"625","0","false","186071","true","185446"
"608","0","false","187185","true","186577"
"null","null","true","189690","true","187690"
"627","0","false","190828","true","190201"
"525","0","false","191858","true","191333"
"1459","0","false","193825","true","192366"
"null","null","true","196333","true","194333"
"684","0","false","197532","true","196848"
"648","0","false","198691","true","198043"
"722","0","false","199924","true","199202"
"623","0","false","201056","true","200433"
"618","0","false","202180","true","201562"
"609","0","false","203297","true","202688"
"609","0","false","204410","true","203801"
"584","0","false","205510","true","204926"
"541","0","false","206560","true","206019"
"649","0","false","207715","true","207066"
"531","0","false","208752","true","208221"
"589","0","false","209847","true","209258"
"584","0","false","210935","true","210351"
"null","null","true","213444","true","211444"
"757","0","false","214712","true","213955"
"605","0","false","215825","true","215220"
"543","0","false","216876","true","216333"
"null","null","false","219383","false","217383"
"677","0","false","220566","true","219889"
"661","0","false","221737","true","221076"
"null","null","true","224245","true","222245"
"686","0","false","225445","true","224759"
"null","null","false","227956","false","225956"
"674","0","false","229136","true","228462"
"1599","0","false","231240","true","229641"
"666","0","false","232417","true","231751"
"591","0","false","233515","true","232924"
"835","0","false","234856","true","234021"
"1947","0","false","251594","true","249647"
"693","0","false","252793","true","252100"
"668","0","false","253968","true","253300"
"null","null","true","256475","true","254475"
"635","0","false","257622","true","256987"
"617","0","false","258749","true","258132"
"559","0","false","259816","true","259257"
"618","0","false","260942","true","260324"
"641","0","false","262089","true","261448"
"null","null","true","264598","true","262598"
"739","0","false","265847","true","265108"
"640","0","false","266994","true","266354"
"623","0","false","268126","true","267503"
"634","0","false","269267","true","268633"
"700","0","false","270474","true","269774"
"687","0","false","271668","true","270981"
"630","0","false","272804","true","272174"
"824","0","false","274137","true","273313"
"617","0","false","275263","true","274646"
"703","0","false","276476","true","275773"
"680","0","false","277666","true","276986"
"697","0","false","278871","true","278174"
"null","null","true","281380","true","279380"
"570","0","false","282465","true","281895"
"570","0","false","283543","true","282973"
"570","0","false","284619","true","284049"
"655","0","false","285782","true","285127"
"639","0","false","286927","true","286288"
"577","0","false","288010","true","287433"
"760","0","false","289278","true","288518"
"741","0","false","290531","true","289790"
"615","0","false","291654","true","291039"
"646","0","false","292807","true","292161"
"589","0","false","293903","true","293314"
"null","null","true","296413","true","294413"
"739","0","false","297665","true","296926"
"536","0","false","298712","true","298176"
"545","0","false","299767","true","299222"
"532","0","false","300805","true","300273"
"613","0","false","301924","true","301311"
"614","0","false","303044","true","302430"
"543","0","false","304094","true","303551"
"681","0","false","305280","true","304599"
"607","0","false","306397","true","305790"
"null","null","true","308904","true","306904"
"639","0","false","310061","true","309422"
"551","0","false","311117","true","310566"
"609","0","false","312234","true","311625"
"574","0","false","313313","true","312739"
"552","0","false","314370","true","313818"
"600","0","false","315476","true","314876"
"544","0","false","316524","true","315980"
"null","null","true","319031","true","317031"
"646","0","false","320189","true","319543"
"575","0","false","321273","true","320698"
"545","0","false","322327","true","321782"
"571","0","false","323405","true","322834"
"585","0","false","324498","true","323913"
"549","0","false","325555","true","325006"
"655","0","false","326720","true","326065"
"606","0","false","327833","true","327227"
"610","0","false","328949","true","328339"
"542","0","false","329996","true","329454"
"626","0","false","331131","true","330505"
"621","0","false","332258","true","331637"
"608","0","false","333371","true","332763"
"556","0","false","334433","true","333877"
"639","0","false","335579","true","334940"
"576","0","false","336661","true","336085"
"null","null","true","339168","true","337168"
"867","0","false","340548","true","339681"
"615","0","false","341673","true","341058"
"606","0","false","342788","true","342182"
"543","0","false","343837","true","343294"
"694","0","false","345040","true","344346"
"595","0","false","346142","true","345547"
"null","null","true","348650","true","346650"
"709","0","false","349871","true","349162"
"587","0","false","350967","true","350380"
"546","0","false","352020","true","351474"
"570","0","false","353098","true","352528"
"711","0","false","354316","true","353605"
"577","0","false","355401","true","354824"
"625","0","false","356536","true","355911"
"557","0","false","357603","true","357046"
"604","0","false","358714","true","358110"
"737","0","false","359958","true","359221"
"821","0","false","361287","true","360466"
"616","0","false","362413","true","361797"
"595","0","false","363516","true","362921"
"714","0","false","364734","true","364020"
"null","null","true","367243","true","365243"
"830","0","false","368586","true","367756"
"637","0","false","369733","true","369096"
"751","0","false","370995","true","370244"
"597","0","false","372104","true","371507"
"null","null","true","374612","true","372612"
"617","0","false","375742","true","375125"
"569","0","false","376816","true","376247"
