"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"1387","0","false","69367","true","67980"
"676","0","false","70551","true","69875"
"null","null","true","73060","true","71060"
"730","0","false","74303","true","73573"
"692","0","false","75501","true","74809"
"689","0","false","76699","true","76010"
"810","0","false","78016","true","77206"
"null","null","false","80523","false","78523"
"1033","0","false","82067","true","81034"
"951","0","false","83524","true","82573"
"952","0","false","104917","true","103965"
"584","0","false","106007","true","105423"
"728","0","false","107244","true","106516"
"657","0","false","108408","true","107751"
"609","0","false","109524","true","108915"
"639","0","false","110669","true","110030"
"617","0","false","111792","true","111175"
"634","0","false","112931","true","112297"
"null","null","true","115437","true","113437"
"null","null","true","117945","true","115945"
"963","0","false","119419","true","118456"
"787","0","false","120715","true","119928"
"742","0","false","121965","true","121223"
"837","0","false","123309","true","122472"
"717","0","false","124532","true","123815"
"1013","0","false","126051","true","125038"
"655","0","false","127214","true","126559"
"696","0","false","128417","true","127721"
"700","0","false","129624","true","128924"
"677","0","false","130812","true","130135"
"663","0","false","131983","true","131320"
"688","0","false","133177","true","132489"
"648","0","false","134334","true","133686"
"715","0","false","135556","true","134841"
"700","0","false","136764","true","136064"
"717","0","false","137988","true","137271"
"1320","0","false","139816","true","138496"
"null","null","true","142323","true","140323"
"null","null","true","144834","true","142834"
"684","0","false","146031","true","145347"
"650","0","false","147189","true","146539"
"650","0","false","148347","true","147697"
"729","0","false","149582","true","148853"
"744","0","false","150838","true","150094"
"811","0","false","152157","true","151346"
"631","0","false","153298","true","152667"
"517","0","false","154322","true","153805"
"575","0","false","155402","true","154827"
"588","0","false","156497","true","155909"
"532","0","false","157540","true","157008"
"747","0","false","158796","true","158049"
"672","0","false","159974","true","159302"
"665","0","false","161146","true","160481"
"592","0","false","162244","true","161652"
"555","0","false","163303","true","162748"
"540","0","false","164349","true","163809"
"546","0","false","165399","true","164853"
"684","0","false","166587","true","165903"
"464","0","false","167558","true","167094"
"736","0","false","168802","true","168066"
"441","0","false","169751","true","169310"
"null","null","true","172256","true","170256"
"709","0","false","173475","true","172766"
"680","0","false","174662","true","173982"
