"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"null","null","false","68362","false","66362"
"1073","0","false","69944","true","68871"
"641","0","false","71093","true","70452"
"529","0","false","72126","true","71597"
"583","0","false","73216","true","72633"
"602","0","false","74327","true","73725"
"589","0","false","75422","true","74833"
"null","null","true","77930","true","75930"
"826","0","false","79262","true","78436"
"540","0","false","80309","true","79769"
"1195","0","false","120341","true","119146"
"486","0","false","121335","true","120849"
"478","0","false","122319","true","121841"
"470","0","false","123294","true","122824"
"null","null","true","125801","true","123801"
"502","0","false","126820","true","126318"
"554","0","false","127881","true","127327"
"464","0","false","128849","true","128385"
"499","0","false","129854","true","129355"
"562","0","true","130920","false","130358"
"659","0","false","132082","true","131423"
"627","0","false","133212","true","132585"
"606","0","false","134323","true","133717"
"681","0","false","135511","true","134830"
"572","0","false","136588","true","136016"
"616","0","false","137708","true","137092"
"620","0","false","138834","true","138214"
"627","0","false","139968","true","139341"
"586","0","false","141059","true","140473"
"633","0","false","142198","true","141565"
"null","null","true","152775","true","150775"
"595","0","false","153880","true","153285"
"513","0","false","154901","true","154388"
"603","0","false","156010","true","155407"
"517","0","false","157038","true","156521"
"null","null","true","159548","true","157548"
"534","0","false","160594","true","160060"
"493","0","false","161593","true","161100"
"503","0","false","162601","true","162098"
"581","0","false","163687","true","163106"
"557","0","false","164751","true","164194"
"565","0","false","165822","true","165257"
"589","0","false","166917","true","166328"
"529","0","false","167951","true","167422"
"564","0","false","169020","true","168456"
"703","0","false","170227","true","169524"
"547","0","false","171280","true","170733"
"548","0","false","172336","true","171788"
"495","0","false","173338","true","172843"
"566","0","false","174410","true","173844"
"534","0","false","175450","true","174916"
"557","0","false","176513","true","175956"
"492","0","false","177509","true","177017"
"568","0","false","178581","true","178013"
"504","0","false","179593","true","179089"
"557","0","false","180654","true","180097"
"508","0","false","181666","true","181158"
"null","null","true","184170","true","182170"
"512","0","false","185191","true","184679"
"475","0","false","186171","true","185696"
"509","0","false","187185","true","186676"
"450","0","false","188140","true","187690"
"463","0","false","189109","true","188646"
"471","0","false","190084","true","189613"
"501","0","false","191094","true","190593"
"479","0","false","192078","true","191599"
"454","0","false","193036","true","192582"
"450","0","true","193993","false","193543"
"539","0","false","195036","true","194497"
"452","0","false","195992","true","195540"
"814","0","false","203683","true","202869"
"490","0","false","204680","true","204190"
"null","null","true","207190","true","205190"
"483","0","false","208181","true","207698"
"475","0","false","209164","true","208689"
"555","0","false","210226","true","209671"
"474","0","false","211207","true","210733"
"544","0","false","212259","true","211715"
"508","0","false","213272","true","212764"
"528","0","false","214303","true","213775"
"474","0","false","215282","true","214808"
"481","0","false","216267","true","215786"
"534","0","false","217306","true","216772"
"539","0","false","218351","true","217812"
"522","0","false","219380","true","218858"
"null","null","true","221887","true","219887"
"457","0","false","222855","true","222398"
"493","0","false","223856","true","223363"
"489","0","false","224853","true","224364"
"571","0","false","225933","true","225362"
"537","0","false","226978","true","226441"
"579","0","false","228064","true","227485"
"null","null","true","230572","true","228572"
"609","0","false","231690","true","231081"
"490","0","false","232686","true","232196"
"464","0","false","233657","true","233193"
"462","0","true","234626","false","234164"
"434","0","false","235564","true","235130"
"432","0","false","236502","true","236070"
"441","0","false","237448","true","237007"
"454","0","false","238409","true","237955"
"464","0","false","239378","true","238914"
"520","0","false","240404","true","239884"
"486","0","false","241396","true","240910"
"544","0","false","242446","true","241902"
"547","0","false","243498","true","242951"
"591","0","false","244596","true","244005"
"581","0","false","245683","true","245102"
"564","0","false","246752","true","246188"
"598","0","false","247855","true","247257"
"970","0","false","257836","true","256866"
"479","0","false","258822","true","258343"
"490","0","false","259817","true","259327"
"549","0","false","260872","true","260323"
"508","0","false","261886","true","261378"
"581","0","false","262972","true","262391"
"591","0","false","264068","true","263477"
"521","0","false","265094","true","264573"
"541","0","false","266141","true","265600"
"608","0","false","267255","true","266647"
"null","null","true","269762","true","267762"
"485","0","false","270753","true","270268"
"512","0","false","271774","true","271262"
"514","0","false","272793","true","272279"
"637","0","false","273935","true","273298"
"570","0","false","275011","true","274441"
"null","null","true","277519","true","275519"
"558","0","false","278592","true","278034"
"469","0","false","279566","true","279097"
"548","0","false","280622","true","280074"
"487","0","false","281617","true","281130"
"591","0","false","282714","true","282123"
"null","null","true","285220","true","283220"
"476","0","false","286206","true","285730"
"474","0","true","287186","false","286712"
"435","0","false","288126","true","287691"
"541","0","false","289172","true","288631"
"477","0","false","290152","true","289675"
"449","0","false","291106","true","290657"
"525","0","false","292138","true","291613"
"506","0","false","293149","true","292643"
"508","0","false","294163","true","293655"
"507","0","false","295176","true","294669"
"540","0","false","296220","true","295680"
"629","0","false","297356","true","296727"
"640","0","false","298502","true","297862"
"537","0","false","299543","true","299006"
"695","0","false","300743","true","300048"
"592","0","false","301843","true","301251"
"499","0","false","302848","true","302349"
"635","0","false","308673","true","308038"
"515","0","false","309695","true","309180"
"489","0","false","310693","true","310204"
"null","null","true","313202","true","311202"
"460","0","false","314170","true","313710"
"490","0","false","315168","true","314678"
"583","0","false","316258","true","315675"
"551","0","false","317317","true","316766"
"546","0","false","318372","true","317826"
"534","0","false","319412","true","318878"
"572","0","false","320488","true","319916"
"555","0","false","321550","true","320995"
"592","0","false","322646","true","322054"
"545","0","false","323698","true","323153"
"null","null","true","326207","true","324207"
"464","0","false","327185","true","326721"
"468","0","false","328158","true","327690"
"503","0","false","329166","true","328663"
"535","0","false","330208","true","329673"
"502","0","false","331214","true","330712"
"512","0","false","332232","true","331720"
"594","0","false","333336","true","332742"
"519","0","false","334360","true","333841"
"551","0","false","335414","true","334863"
"627","0","false","336547","true","335920"
"565","0","false","337619","true","337054"
"602","0","false","338728","true","338126"
"554","0","false","339791","true","339237"
"578","0","false","340880","true","340302"
"598","0","false","341985","true","341387"
"596","0","false","343087","true","342491"
"527","0","false","344120","true","343593"
"null","null","true","346626","true","344626"
"528","0","false","347665","true","347137"
"548","0","false","348720","true","348172"
"508","0","false","349733","true","349225"
"586","0","false","350827","true","350241"
"544","0","false","351877","true","351333"
"587","0","false","352971","true","352384"
"null","null","true","355475","true","353475"
"502","0","false","356488","true","355986"
"475","0","false","357470","true","356995"
"480","0","false","358457","true","357977"
"562","0","false","359524","true","358962"
"525","0","false","360556","true","360031"
"536","0","false","361599","true","361063"
"522","0","false","362627","true","362105"
"572","0","false","363704","true","363132"
"524","0","false","364733","true","364209"
"540","0","false","365780","true","365240"
"578","0","false","366863","true","366285"
"582","0","false","367951","true","367369"
"550","0","false","369003","true","368453"
"null","null","true","371510","true","369510"
"442","0","false","372464","true","372022"
"502","0","false","373475","true","372973"
"630","0","false","374611","true","373981"
"529","0","false","375648","true","375119"
"532","0","false","376687","true","376155"
"null","null","true","379194","true","377194"
"501","0","false","380207","true","379706"
"478","0","false","381190","true","380712"
"552","0","false","382246","true","381694"
"575","0","false","383328","true","382753"
"null","null","true","385835","true","383835"
"454","0","false","386799","true","386345"
"466","0","false","387772","true","387306"
"536","0","false","388814","true","388278"
"494","0","false","389813","true","389319"
"507","0","false","390826","true","390319"
"566","0","false","391899","true","391333"
"520","0","false","392927","true","392407"
"608","0","false","394042","true","393434"
"549","0","false","395098","true","394549"
"559","0","false","396162","true","395603"
"579","0","false","397248","true","396669"
"622","0","false","398377","true","397755"
"596","0","false","399482","true","398886"
"606","0","false","400593","true","399987"
"null","null","true","403099","true","401099"
"497","0","false","404104","true","403607"
"495","0","false","405104","true","404609"
"592","0","false","406202","true","405610"
"571","0","false","407282","true","406711"
"531","0","false","408319","true","407788"
"646","0","false","409470","true","408824"
"569","0","false","410545","true","409976"
"544","0","false","411598","true","411054"
"null","null","true","414104","true","412104"
"467","0","false","415084","true","414617"
"473","0","false","416063","true","415590"
"439","0","false","417005","true","416566"
"null","null","true","419510","true","417510"
"458","0","false","420479","true","420021"
"419","0","false","421404","true","420985"
"456","0","false","422366","true","421910"
"457","0","false","423330","true","422873"
"556","0","false","424392","true","423836"
"544","0","false","425444","true","424900"
"548","0","false","426497","true","425949"
"575","0","false","427577","true","427002"
"591","0","false","428673","true","428082"
"557","0","false","429735","true","429178"
"608","0","false","430848","true","430240"
"581","0","false","431933","true","431352"
"610","0","false","433048","true","432438"
"691","0","false","434246","true","433555"
"543","0","false","435296","true","434753"
"484","0","false","436284","true","435800"
"null","null","true","438790","true","436790"
"281","0","false","439582","true","439301"
"565","0","false","440655","true","440090"
"454","0","false","441616","true","441162"
"415","0","false","442536","true","442121"
"521","0","false","443562","true","443041"
"461","0","true","444529","false","444068"
"440","0","false","445476","true","445036"
"426","0","false","446408","true","445982"
"415","0","false","447329","true","446914"
"496","0","false","448329","true","447833"
"1040","0","false","455540","true","454500"
"532","0","false","456583","true","456051"
"508","0","false","457598","true","457090"
"533","0","false","458638","true","458105"
"470","0","false","459615","true","459145"
"null","null","true","462122","true","460122"
"610","0","false","463246","true","462636"
"459","0","false","464212","true","463753"
"452","0","false","465168","true","464716"
"494","0","false","466167","true","465673"
"null","null","true","468673","true","466673"
"420","0","false","469602","true","469182"
"460","0","false","470568","true","470108"
"484","0","false","471562","true","471078"
"478","0","false","472548","true","472070"
"560","0","false","473615","true","473055"
"489","0","false","474611","true","474122"
"510","0","false","475625","true","475115"
"894","0","false","477024","true","476130"
"678","0","false","478208","true","477530"
"621","0","false","479339","true","478718"
"551","0","false","480396","true","479845"
"567","0","false","481467","true","480900"
"538","0","false","482512","true","481974"
"512","0","false","483532","true","483020"
"null","null","true","486039","true","484039"
"468","0","false","487024","true","486556"
"449","0","true","487984","false","487535"
"458","0","false","488949","true","488491"
"424","0","false","489879","true","489455"
"435","0","false","490820","true","490385"
"493","0","false","491818","true","491325"
"519","0","false","492844","true","492325"
"500","0","false","493850","true","493350"
"509","0","false","494866","true","494357"
"526","0","false","495900","true","495374"
"588","0","false","496992","true","496404"
"549","0","false","498047","true","497498"
"null","null","false","500551","false","498551"
"792","0","false","501848","true","501056"
"null","null","false","518198","false","516198"
"519","0","false","519220","true","518701"
"null","null","false","521723","false","519723"
"null","null","false","524228","false","522228"
"null","null","false","526733","false","524733"
"null","null","true","529238","true","527238"
"null","null","false","531744","false","529744"
"null","null","false","534250","false","532250"
"null","null","false","536752","false","534752"
"null","null","false","539255","false","537255"
"null","null","false","541760","false","539760"
"1420","0","false","543687","true","542267"
"994","0","false","545187","true","544193"
"null","null","false","547691","false","545691"
"null","null","false","550195","false","548195"
