"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"895","0","false","73740","true","72845"
"537","0","false","74786","true","74249"
"474","0","false","75766","true","75292"
"474","0","false","76745","true","76271"
"422","0","false","77673","true","77251"
"468","0","false","78648","true","78180"
"428","0","false","79582","true","79154"
"429","0","false","80517","true","80088"
"null","null","true","83026","true","81026"
"604","0","false","84138","true","83534"
"631","0","false","100029","true","99398"
"463","0","false","100999","true","100536"
"422","0","false","101928","true","101506"
"406","0","false","102840","true","102434"
"382","0","false","103727","true","103345"
"416","0","false","104650","true","104234"
"377","0","false","105533","true","105156"
"null","null","true","108038","true","106038"
"722","0","false","109274","true","108552"
"493","0","false","110274","true","109781"
"505","0","false","111288","true","110783"
"448","0","false","112244","true","111796"
"453","0","false","113202","true","112749"
"470","0","false","114175","true","113705"
"444","0","false","115123","true","114679"
"473","0","false","116102","true","115629"
"465","0","false","117073","true","116608"
"null","null","true","119579","true","117579"
"641","0","false","120734","true","120093"
"448","0","false","121686","true","121238"
"514","0","false","122712","true","122198"
"515","0","false","123733","true","123218"
"610","0","false","124848","true","124238"
"541","0","false","125895","true","125354"
"null","null","true","128400","true","126400"
"648","0","false","129559","true","128911"
"713","0","false","130778","true","130065"
"897","0","false","132182","true","131285"
"644","0","false","133333","true","132689"
"567","0","false","134405","true","133838"
"498","0","false","135410","true","134912"
"410","0","false","136325","true","135915"
"397","0","false","137228","true","136831"
"907","0","false","138642","true","137735"
"657","0","false","139809","true","139152"
"639","0","false","140955","true","140316"
"610","0","false","142073","true","141463"
"521","0","false","143100","true","142579"
"505","0","true","144110","false","143605"
"582","0","false","145199","true","144617"
"1088","0","false","170146","true","169058"
"465","0","false","171119","true","170654"
"531","0","false","172156","true","171625"
"488","0","false","173151","true","172663"
"472","0","false","174128","true","173656"
"421","0","false","175052","true","174631"
"499","0","false","176056","true","175557"
"463","0","false","177023","true","176560"
"449","0","false","177976","true","177527"
"459","0","false","178940","true","178481"
"644","0","false","180089","true","179445"
"null","null","true","182597","true","180597"
"602","0","false","183707","true","183105"
"517","0","false","184729","true","184212"
"686","0","false","185919","true","185233"
"708","0","false","187134","true","186426"
"624","0","false","188267","true","187643"
"533","0","false","189307","true","188774"
"491","0","false","190305","true","189814"
"null","null","true","192812","true","190812"
"572","0","false","193895","true","193323"
"524","0","false","194926","true","194402"
"617","0","false","196050","true","195433"
"459","0","false","197016","true","196557"
"462","0","false","197984","true","197522"
"393","0","true","198884","false","198491"
"671","0","false","200063","true","199392"
"500","0","false","201073","true","200573"
"534","0","false","202111","true","201577"
"494","0","false","203108","true","202614"
"451","0","false","204064","true","203613"
"489","0","false","205059","true","204570"
"691","0","false","206255","true","205564"
"1046","0","false","207808","true","206762"
"null","null","true","210313","true","208313"
"596","0","false","211424","true","210828"
"588","0","false","212518","true","211930"
"558","0","false","213581","true","213023"
"510","0","false","214598","true","214088"
"474","0","false","215577","true","215103"
"809","0","false","231731","true","230922"
"613","0","false","232851","true","232238"
"504","0","false","233861","true","233357"
"586","0","false","234952","true","234366"
"728","0","false","236187","true","235459"
"478","0","false","237174","true","236696"
"458","0","false","238138","true","237680"
"null","null","true","240646","true","238646"
"508","0","false","241662","true","241154"
"438","0","false","242605","true","242167"
"446","0","false","243556","true","243110"
"453","0","false","244514","true","244061"
"467","0","false","245487","true","245020"
"887","0","false","246880","true","245993"
"565","0","false","247950","true","247385"
"437","0","false","248893","true","248456"
"null","null","true","251400","true","249400"
"597","0","false","252503","true","251906"
"463","0","false","253471","true","253008"
"464","0","false","254440","true","253976"
"469","0","false","255415","true","254946"
"467","0","false","256389","true","255922"
"465","0","false","257359","true","256894"
"null","null","true","259864","true","257864"
"511","0","false","260882","true","260371"
"null","null","true","263388","true","261388"
"558","0","false","264452","true","263894"
"534","0","false","265490","true","264956"
"569","0","false","266567","true","265998"
"547","0","false","267621","true","267074"
"512","0","false","268638","true","268126"
"508","0","false","269652","true","269144"
"515","0","false","270673","true","270158"
"665","0","false","271846","true","271181"
"614","0","false","272966","true","272352"
"520","0","false","273991","true","273471"
"462","0","false","274959","true","274497"
"476","0","false","275939","true","275463"
"466","0","false","276911","true","276445"
