"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"872","0","false","33547","true","32675"
"527","0","false","34585","true","34058"
"520","0","false","35611","true","35091"
"476","0","false","36594","true","36118"
"492","0","false","37592","true","37100"
"547","0","false","38645","true","38098"
"462","0","false","39613","true","39151"
"482","0","false","40600","true","40118"
"null","null","true","43107","true","41107"
"554","0","false","44172","true","43618"
"799","0","false","58031","true","57232"
"592","0","false","59130","true","58538"
"479","0","false","60114","true","59635"
"481","0","false","61101","true","60620"
"483","0","false","62088","true","61605"
"488","0","false","63078","true","62590"
"473","0","false","64056","true","63583"
"475","0","false","65035","true","64560"
"499","0","false","66040","true","65541"
"520","0","false","67066","true","66546"
"487","0","false","68060","true","67573"
"559","0","false","69126","true","68567"
"485","0","false","70117","true","69632"
"480","0","false","71104","true","70624"
"null","null","true","73611","true","71611"
"550","0","false","74669","true","74119"
"461","0","false","75637","true","75176"
"518","0","false","76661","true","76143"
"513","0","false","77680","true","77167"
"null","null","true","80185","true","78185"
"null","null","true","82709","true","80709"
"null","null","true","85218","true","83218"
"796","0","false","86522","true","85726"
"565","0","false","87593","true","87028"
"488","0","false","88586","true","88098"
"531","0","false","89623","true","89092"
"552","0","false","90679","true","90127"
"597","0","false","91784","true","91187"
"577","0","false","92867","true","92290"
"570","0","false","93942","true","93372"
"532","0","false","94981","true","94449"
"590","0","false","96078","true","95488"
"612","0","false","97197","true","96585"
"534","0","false","98239","true","97705"
"596","0","false","99343","true","98747"
"566","0","false","100413","true","99847"
"522","0","false","101440","true","100918"
"529","0","false","102474","true","101945"
"512","0","false","103492","true","102980"
"590","0","false","104586","true","103996"
"543","0","false","105635","true","105092"
"520","0","false","106661","true","106141"
"523","0","false","107690","true","107167"
"517","0","false","108712","true","108195"
"595","0","false","109815","true","109220"
"540","0","false","110860","true","110320"
"null","null","true","113365","true","111365"
"638","0","false","114515","true","113877"
"508","0","false","115531","true","115023"
"525","0","false","116562","true","116037"
"598","0","false","117667","true","117069"
"559","0","false","118732","true","118173"
"582","0","false","119820","true","119238"
"560","0","false","120884","true","120324"
"600","0","false","121990","true","121390"
"550","0","false","123044","true","122494"
"1143","0","false","124693","true","123550"
"null","null","true","127200","true","125200"
"683","0","false","128396","true","127713"
"526","0","false","129427","true","128901"
"null","null","true","131933","true","129933"
"614","0","false","133063","true","132449"
"477","0","false","134047","true","133570"
"548","0","false","135100","true","134552"
"532","0","false","136135","true","135603"
"497","0","false","137136","true","136639"
"520","0","false","138163","true","137643"
"520","0","false","139187","true","138667"
"512","0","false","140205","true","139693"
"null","null","true","142713","true","140713"
"1159","0","false","144382","true","143223"
"591","0","false","145479","true","144888"
"533","0","false","146520","true","145987"
"599","0","false","147624","true","147025"
"564","0","false","148693","true","148129"
"580","0","false","149781","true","149201"
"576","0","false","150862","true","150286"
"535","0","false","151902","true","151367"
"539","0","false","152947","true","152408"
"1392","0","false","154844","true","153452"
"497","0","false","155848","true","155351"
"507","0","false","156862","true","156355"
"465","0","false","157835","true","157370"
"573","0","false","158915","true","158342"
"null","null","true","161424","true","159424"
"600","0","false","162535","true","161935"
"459","0","false","163501","true","163042"
"471","0","false","164480","true","164009"
"533","0","false","165517","true","164984"
"552","0","false","166575","true","166023"
"514","0","false","167593","true","167079"
"null","null","true","170097","true","168097"
"695","0","false","171312","true","170617"
"543","0","false","172365","true","171822"
"514","0","false","173385","true","172871"
"511","0","false","174401","true","173890"
"479","0","false","175386","true","174907"
"542","0","false","176433","true","175891"
"532","0","false","177472","true","176940"
"444","0","false","178421","true","177977"
"514","0","false","179440","true","178926"
"481","0","false","180426","true","179945"
"null","null","true","182932","true","180932"
"762","0","false","184206","true","183444"
"508","0","false","185220","true","184712"
"539","0","false","186265","true","185726"
"null","null","false","188771","false","186771"
"920","0","false","190200","true","189280"
"555","0","false","191259","true","190704"
"585","0","true","192349","false","191764"
"580","0","false","193434","true","192854"
"1041","0","false","194982","true","193941"
"577","0","false","196064","true","195487"
"573","0","false","197143","true","196570"
"557","0","false","198204","true","197647"
"506","0","false","199217","true","198711"
"539","0","false","200261","true","199722"
"531","0","false","201296","true","200765"
"543","0","false","202347","true","201804"
"537","0","false","203389","true","202852"
"880","0","false","215889","true","215009"
"531","0","false","216926","true","216395"
"516","0","false","217947","true","217431"
"null","null","true","220451","true","218451"
"657","0","false","221617","true","220960"
"504","0","false","222627","true","222123"
"542","0","false","223674","true","223132"
"585","0","false","224764","true","224179"
"589","0","false","225858","true","225269"
"628","0","false","226993","true","226365"
"602","0","false","228105","true","227503"
"582","0","false","229194","true","228612"
"503","0","false","230204","true","229701"
"629","0","false","231339","true","230710"
"589","0","false","232434","true","231845"
"581","0","false","233520","true","232939"
"null","null","true","236025","true","234025"
"689","0","false","237228","true","236539"
"591","0","false","238327","true","237736"
"538","0","false","239373","true","238835"
"null","null","true","241882","true","239882"
"693","0","false","243092","true","242399"
"511","0","false","244111","true","243600"
"553","0","false","245173","true","244620"
"582","0","false","246259","true","245677"
"550","0","false","247315","true","246765"
"580","0","false","248404","true","247824"
"582","0","false","249492","true","248910"
"554","0","false","250551","true","249997"
"566","0","false","251622","true","251056"
"584","0","false","252711","true","252127"
"546","0","false","253765","true","253219"
"553","0","false","254823","true","254270"
"536","0","false","255865","true","255329"
"582","0","false","256953","true","256371"
"567","0","false","258026","true","257459"
"598","0","false","259131","true","258533"
"null","null","true","261637","true","259637"
"647","0","false","262794","true","262147"
"521","0","false","263823","true","263302"
"561","0","false","264888","true","264327"
"554","0","false","265948","true","265394"
"604","0","false","267058","true","266454"
"551","0","false","268115","true","267564"
"null","null","true","270619","true","268619"
"1322","0","false","272454","true","271132"
"620","0","false","273583","true","272963"
"503","0","false","274594","true","274091"
"600","0","false","275700","true","275100"
"649","0","false","276856","true","276207"
"null","null","false","279364","false","277364"
"770","0","false","280642","true","279872"
"581","0","false","281733","true","281152"
"559","0","false","282799","true","282240"
"622","0","false","283929","true","283307"
"null","null","true","286436","true","284436"
"1505","0","false","288450","true","286945"
"590","0","false","289545","true","288955"
"632","0","false","290684","true","290052"
"574","0","false","291764","true","291190"
"709","0","false","298822","true","298113"
"561","0","false","299892","true","299331"
"541","0","false","300939","true","300398"
"651","0","false","302095","true","301444"
"582","0","false","303184","true","302602"
"564","0","false","304253","true","303689"
"647","0","false","305407","true","304760"
"586","0","false","306499","true","305913"
"583","0","false","307591","true","307008"
"576","0","false","308672","true","308096"
"605","0","false","309782","true","309177"
"532","0","false","310820","true","310288"
"539","0","false","311867","true","311328"
"null","null","true","314373","true","312373"
"1146","0","false","316028","true","314882"
"544","0","false","317077","true","316533"
"565","0","false","318147","true","317582"
"519","0","false","319173","true","318654"
"565","0","false","320243","true","319678"
"null","null","true","322751","true","320751"
"633","0","false","323893","true","323260"
"495","0","false","324895","true","324400"
"564","0","false","325967","true","325403"
"531","0","false","327004","true","326473"
"541","0","false","328054","true","327513"
"538","0","false","329098","true","328560"
"null","null","true","331605","true","329605"
"671","0","false","332787","true","332116"
"489","0","false","333782","true","333293"
"544","0","false","334832","true","334288"
"497","0","false","335834","true","335337"
"null","null","true","338344","true","336344"
"712","0","false","339565","true","338853"
"484","0","false","340555","true","340071"
"497","0","false","341558","true","341061"
"487","0","false","342551","true","342064"
"519","0","false","343578","true","343059"
"577","0","false","344662","true","344085"
