"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"null","null","false","88635","false","86635"
"1013","0","false","90160","true","89147"
"655","0","false","91322","true","90667"
"610","0","false","92438","true","91828"
"648","0","false","93591","true","92943"
"609","0","false","94708","true","94099"
"584","0","false","95798","true","95214"
"601","0","false","96906","true","96305"
"null","null","true","99412","true","97412"
"1165","0","false","101085","true","99920"
"1452","0","false","134873","true","133421"
"773","0","false","136154","true","135381"
"637","0","false","137298","true","136661"
"608","0","false","138413","true","137805"
"623","0","false","139544","true","138921"
"613","0","false","140664","true","140051"
"588","0","false","141759","true","141171"
"797","0","false","143061","true","142264"
"614","0","false","144183","true","143569"
"607","0","false","145298","true","144691"
"569","0","false","146374","true","145805"
"556","0","false","147435","true","146879"
"null","null","true","149940","true","147940"
"1467","0","false","151920","true","150453"
"1148","0","false","153574","true","152426"
"675","0","false","154758","true","154083"
"null","null","true","157265","true","155265"
"674","0","false","158449","true","157775"
"583","0","false","159538","true","158955"
"531","0","false","160576","true","160045"
"676","0","false","161760","true","161084"
"567","0","false","162834","true","162267"
"536","0","false","163877","true","163341"
"573","0","false","164957","true","164384"
"666","0","false","166130","true","165464"
"772","0","false","167408","true","166636"
"742","0","false","168655","true","167913"
"null","null","true","171160","true","169160"
"686","0","false","172359","true","171673"
"556","0","false","173417","true","172861"
"619","0","false","174542","true","173923"
"564","0","false","175614","true","175050"
"688","0","false","176810","true","176122"
"613","0","false","177934","true","177321"
"573","0","false","179014","true","178441"
"640","0","false","180160","true","179520"
"643","0","false","181310","true","180667"
"664","0","false","182477","true","181813"
"607","0","false","183590","true","182983"
"null","null","true","186101","true","184101"
"682","0","false","187294","true","186612"
"null","null","true","189803","true","187803"
"null","null","true","192316","true","190316"
"690","0","false","193516","true","192826"
"626","0","false","194648","true","194022"
"555","0","false","195710","true","195155"
"581","0","false","196798","true","196217"
"632","0","false","197936","true","197304"
"619","0","false","199062","true","198443"
"663","0","false","200233","true","199570"
"601","0","false","201340","true","200739"
"614","0","false","202460","true","201846"
"571","0","false","203535","true","202964"
"730","0","false","204770","true","204040"
"842","0","false","206119","true","205277"
"777","0","false","207404","true","206627"
"581","0","false","208492","true","207911"
"537","0","false","209536","true","208999"
"1557","0","false","211600","true","210043"
"866","0","false","212973","true","212107"
"null","null","true","215482","true","213482"
"656","0","false","216649","true","215993"
"537","0","false","217693","true","217156"
"613","0","false","218813","true","218200"
"663","0","false","219982","true","219319"
"562","0","false","221051","true","220489"
"612","0","false","222173","true","221561"
"639","0","false","223320","true","222681"
"677","0","false","224503","true","223826"
"638","0","false","225648","true","225010"
"601","0","false","226758","true","226157"
"555","0","false","227822","true","227267"
"966","0","false","229295","true","228329"
"null","null","true","231802","true","229802"
"608","0","false","232919","true","232311"
"567","0","false","233993","true","233426"
"548","0","false","235046","true","234498"
"598","0","false","236149","true","235551"
"638","0","false","237291","true","236653"
"616","0","false","238414","true","237798"
"null","null","true","240922","true","238922"
"879","0","false","242311","true","241432"
"558","0","false","243377","true","242819"
"799","0","false","244685","true","243886"
"793","0","false","245985","true","245192"
"1306","0","false","247797","true","246491"
"597","0","false","248902","true","248305"
"null","null","true","251410","true","249410"
"723","0","false","252642","true","251919"
"1307","0","false","254456","true","253149"
"874","0","false","255839","true","254965"
"863","0","false","257207","true","256344"
"955","0","false","258670","true","257715"
"1246","0","false","260423","true","259177"
"889","0","false","261820","true","260931"
"620","0","false","262945","true","262325"
"836","0","false","264288","true","263452"
"584","0","false","265381","true","264797"
"809","0","false","266693","true","265884"
"589","0","false","267790","true","267201"
"559","0","false","268855","true","268296"
"613","0","false","269973","true","269360"
"null","null","true","272478","true","270478"
"641","0","false","273633","true","272992"
"512","0","false","274651","true","274139"
"572","0","false","275727","true","275155"
"579","0","false","276809","true","276230"
"551","0","false","277865","true","277314"
"580","0","false","278950","true","278370"
"null","null","false","281455","false","279455"
"649","0","false","282612","true","281963"
"null","null","false","285118","false","283118"
"null","null","false","287623","false","285623"
"782","0","false","288914","true","288132"
"null","null","true","291421","true","289421"
"611","0","false","292539","true","291928"
"1459","0","false","294503","true","293044"
"670","0","false","295679","true","295009"
"594","0","false","296776","true","296182"
"763","0","false","298044","true","297281"
"1279","0","false","310592","true","309313"
"1535","0","false","312632","true","311097"
"834","0","false","313975","true","313141"
"590","0","false","315076","true","314486"
"613","0","false","316197","true","315584"
"630","0","false","317334","true","316704"
"808","0","false","318649","true","317841"
"619","0","false","319778","true","319159"
"602","0","false","320891","true","320289"
"567","0","false","321964","true","321397"
"636","0","false","323107","true","322471"
"null","null","true","325614","true","323614"
"640","0","false","326766","true","326126"
"535","0","false","327809","true","327274"
"1272","0","false","329588","true","328316"
"600","0","false","330695","true","330095"
"null","null","true","333204","true","331204"
"713","0","false","334427","true","333714"
"614","0","false","335547","true","334933"
"657","0","false","336710","true","336053"
"693","0","false","337908","true","337215"
"1315","0","false","339730","true","338415"
"569","0","false","340805","true","340236"
"1269","0","false","342578","true","341309"
"583","0","false","343666","true","343083"
"653","0","false","344824","true","344171"
"1288","0","false","346618","true","345330"
"984","0","false","348109","true","347125"
"734","0","false","349348","true","348614"
"null","null","false","351855","false","349855"
"890","0","false","353252","true","352362"
"808","0","false","354569","true","353761"
"686","0","false","355762","true","355076"
"null","null","true","358266","true","356266"
"789","0","false","359563","true","358774"
"646","0","false","360717","true","360071"
"675","0","false","361900","true","361225"
"null","null","true","364406","true","362406"
"653","0","false","365572","true","364919"
"768","0","false","366847","true","366079"
"647","0","false","376553","true","375906"
"832","0","false","377894","true","377062"
"588","0","false","378989","true","378401"
"651","0","false","380147","true","379496"
"null","null","true","382651","true","380651"
"1908","0","false","385070","true","383162"
"700","0","false","386282","true","385582"
"1461","0","false","388251","true","386790"
"829","0","false","389588","true","388759"
"603","0","false","390698","true","390095"
"623","0","false","391829","true","391206"
"608","0","false","392943","true","392335"
"614","0","false","394064","true","393450"
"922","0","false","395492","true","394570"
"886","0","false","396883","true","395997"
"583","0","true","397970","false","397387"
