"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"null","null","true","970957","true","968957"
"null","null","false","973468","false","971468"
"748","0","false","974729","true","973981"
"null","null","false","977239","false","975239"
"528","0","false","978274","true","977746"
"618","0","false","979400","true","978782"
"457","0","false","980365","true","979908"
"499","0","false","981371","true","980872"
"635","0","false","982514","true","981879"
"662","0","false","983682","true","983020"
"1593","0","false","1062390","true","1060797"
"490","0","false","1063387","true","1062897"
"440","0","true","1064334","false","1063894"
"null","null","false","1066848","false","1064848"
"640","0","false","1067998","true","1067358"
"500","0","false","1069001","true","1068501"
"470","0","false","1069977","true","1069507"
"510","0","false","1070991","true","1070481"
"500","0","false","1071997","true","1071497"
"503","0","false","1073005","true","1072502"
"557","0","false","1074067","true","1073510"
"536","0","false","1075107","true","1074571"
"684","0","false","1076298","true","1075614"
"557","0","false","1077360","true","1076803"
"643","0","false","1078509","true","1077866"
"680","0","false","1079698","true","1079018"
"487","0","false","1080691","true","1080204"
"577","0","false","1081773","true","1081196"
"602","0","false","1082883","true","1082281"
"null","null","true","1085397","true","1083397"
"1276","0","false","1106334","true","1105058"
"null","null","true","1108844","true","1106844"
"561","0","false","1109916","true","1109355"
"533","0","false","1110953","true","1110420"
"453","0","false","1111910","true","1111457"
"451","0","false","1112865","true","1112414"
"539","0","false","1113912","true","1113373"
"569","0","false","1114985","true","1114416"
"451","0","false","1115942","true","1115491"
"497","0","false","1116944","true","1116447"
"479","0","false","1117926","true","1117447"
"505","0","false","1118936","true","1118431"
"586","0","false","1120028","true","1119442"
"563","0","false","1121096","true","1120533"
"634","0","false","1122238","true","1121604"
"581","0","false","1123325","true","1122744"
"508","0","false","1124340","true","1123832"
"552","0","false","1125399","true","1124847"
"null","null","true","1127905","true","1125905"
"504","0","false","1128919","true","1128415"
"463","0","false","1129890","true","1129427"
"478","0","false","1130873","true","1130395"
"468","0","false","1131845","true","1131377"
"524","0","false","1132878","true","1132354"
"531","0","false","1133916","true","1133385"
"572","0","false","1134994","true","1134422"
"545","0","false","1136044","true","1135499"
"552","0","false","1137101","true","1136549"
"515","0","false","1138122","true","1137607"
"502","0","false","1139129","true","1138627"
"506","0","false","1140141","true","1139635"
"558","0","false","1141202","true","1140644"
"null","null","true","1143709","true","1141709"
"589","0","false","1144815","true","1144226"
"481","0","false","1145806","true","1145325"
"452","0","true","1146768","false","1146316"
"925","0","false","1148200","true","1147275"
"593","0","false","1149300","true","1148707"
"508","0","false","1150313","true","1149805"
"569","0","false","1151388","true","1150819"
"1294","0","false","1168273","true","1166979"
"582","0","true","1169361","false","1168779"
"null","null","true","1171868","true","1169868"
"596","0","false","1172972","true","1172376"
"464","0","false","1173939","true","1173475"
"435","0","false","1174880","true","1174445"
"527","0","false","1175914","true","1175387"
"570","0","false","1176988","true","1176418"
"496","0","false","1177988","true","1177492"
"493","0","false","1178984","true","1178491"
"591","0","false","1180082","true","1179491"
"733","0","false","1181322","true","1180589"
"475","0","false","1182301","true","1181826"
"436","0","false","1183242","true","1182806"
"578","0","false","1184324","true","1183746"
"526","0","false","1185356","true","1184830"
