"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"671","0","false","39805","true","39134"
"510","0","false","40824","true","40314"
"null","null","true","43331","true","41331"
"705","0","false","44547","true","43842"
"528","0","false","45579","true","45051"
"507","0","false","46592","true","46085"
"536","0","false","47635","true","47099"
"509","0","false","48649","true","48140"
"515","0","false","49669","true","49154"
"506","0","false","50682","true","50176"
"878","0","false","65311","true","64433"
"564","0","false","66381","true","65817"
"568","0","false","67455","true","66887"
"572","0","false","68536","true","67964"
"526","0","false","69568","true","69042"
"502","0","false","70576","true","70074"
"498","0","false","71581","true","71083"
"491","0","false","72578","true","72087"
"459","0","false","73543","true","73084"
"481","0","false","74531","true","74050"
"552","0","false","75588","true","75036"
"456","0","false","76549","true","76093"
"432","0","false","77488","true","77056"
"362","0","true","78356","false","77994"
"514","0","false","79375","true","78861"
"null","null","true","81882","true","79882"
"543","0","false","82934","true","82391"
"521","0","false","83960","true","83439"
"506","0","false","84970","true","84464"
"520","0","false","86000","true","85480"
"722","0","false","94093","true","93371"
"482","0","false","95083","true","94601"
"572","0","false","96163","true","95591"
"523","0","false","97193","true","96670"
"449","0","false","98146","true","97697"
"476","0","false","99126","true","98650"
"486","0","false","100117","true","99631"
"744","0","false","101365","true","100621"
"531","0","false","102401","true","101870"
"456","0","false","103362","true","102906"
"577","0","false","104446","true","103869"
"null","null","true","106951","true","104951"
"610","0","false","108070","true","107460"
"603","0","false","109182","true","108579"
"445","0","false","110133","true","109688"
"497","0","false","111135","true","110638"
"558","0","false","112198","true","111640"
"null","null","true","114704","true","112704"
"592","0","false","115804","true","115212"
"472","0","false","116781","true","116309"
"475","0","false","117762","true","117287"
"460","0","false","118726","true","118266"
"445","0","false","119676","true","119231"
"588","0","false","120768","true","120180"
"369","0","true","121643","false","121274"
"null","null","true","124149","true","122149"
"590","0","false","125249","true","124659"
"533","0","false","126294","true","125761"
"901","0","false","127702","true","126801"
"704","0","false","128911","true","128207"
"567","0","false","129985","true","129418"
"488","0","false","130982","true","130494"
"464","0","false","131954","true","131490"
"428","0","false","132888","true","132460"
"518","0","false","133914","true","133396"
"481","0","false","134901","true","134420"
"560","0","false","135967","true","135407"
"457","0","false","136928","true","136471"
"498","0","false","137932","true","137434"
"461","0","false","138897","true","138436"
"755","0","false","145029","true","144274"
"491","0","false","146027","true","145536"
"496","0","false","147033","true","146537"
"450","0","false","147990","true","147540"
"475","0","false","148969","true","148494"
"503","0","false","149984","true","149481"
"446","0","false","150936","true","150490"
"446","0","false","151888","true","151442"
"null","null","true","154396","true","152396"
"634","0","false","155542","true","154908"
"466","0","false","156518","true","156052"
"430","0","false","157456","true","157026"
"478","0","false","158441","true","157963"
"447","0","false","159394","true","158947"
"383","0","true","160283","false","159900"
"null","null","false","162787","false","160787"
"743","0","false","164042","true","163299"
"508","0","false","165058","true","164550"
"680","0","false","166244","true","165564"
"599","0","false","167348","true","166749"
"717","0","false","173357","true","172640"
"514","0","false","174383","true","173869"
"596","0","false","175484","true","174888"
"688","0","false","176677","true","175989"
"null","null","true","179183","true","177183"
"655","0","false","180352","true","179697"
"791","0","false","181651","true","180860"
"828","0","false","182988","true","182160"
"825","0","false","184319","true","183494"
"1136","0","false","185961","true","184825"
"625","0","false","187092","true","186467"
"689","0","false","188287","true","187598"
"731","0","false","189524","true","188793"
"543","0","false","190573","true","190030"
"466","0","false","191545","true","191079"
"565","0","false","192615","true","192050"
"null","null","true","195121","true","193121"
"590","0","false","196222","true","195632"
"473","0","false","197204","true","196731"
"410","0","false","198123","true","197713"
"401","0","false","199029","true","198628"
"444","0","false","199976","true","199532"
"559","0","false","201039","true","200480"
"566","0","false","202110","true","201544"
"639","0","false","203253","true","202614"
"607","0","false","204366","true","203759"
"547","0","false","205421","true","204874"
"624","0","false","206551","true","205927"
"604","0","false","207660","true","207056"
"724","0","false","208888","true","208164"
"null","null","true","211397","true","209397"
"null","null","true","213911","true","211911"
"962","0","false","215385","true","214423"
"627","0","false","216519","true","215892"
"777","0","false","217805","true","217028"
"746","0","false","219060","true","218314"
"570","0","false","220137","true","219567"
"571","0","false","221217","true","220646"
"646","0","false","222369","true","221723"
"721","0","false","223595","true","222874"
"807","0","false","224908","true","224101"
"533","0","false","225949","true","225416"
"null","null","true","228457","true","226457"
"null","null","true","230969","true","228969"
"791","0","false","232271","true","231480"
"583","0","false","233360","true","232777"
"560","0","false","234429","true","233869"
"515","0","false","235450","true","234935"
"527","0","false","236483","true","235956"
"558","0","false","237549","true","236991"
"608","0","false","238662","true","238054"
"501","0","false","239670","true","239169"
"514","0","false","240692","true","240178"
"533","0","false","241733","true","241200"
"480","0","false","242719","true","242239"
"513","0","false","243739","true","243226"
"639","0","false","244884","true","244245"
"499","0","false","245888","true","245389"
"498","0","false","246893","true","246395"
"516","0","false","247920","true","247404"
"487","0","false","248915","true","248428"
"null","null","true","251425","true","249425"
"564","0","false","252499","true","251935"
"548","0","false","253551","true","253003"
"468","0","false","254528","true","254060"
"443","0","false","255477","true","255034"
"399","0","false","256384","true","255985"
"439","0","false","257331","true","256892"
"516","0","false","258354","true","257838"
"427","0","false","259289","true","258862"
"406","0","false","260201","true","259795"
"412","0","false","261122","true","260710"
"393","0","false","262021","true","261628"
"428","0","false","262959","true","262531"
"390","0","false","263855","true","263465"
"432","0","false","264795","true","264363"
"556","0","false","265855","true","265299"
"462","0","false","266827","true","266365"
"567","0","false","267899","true","267332"
"null","null","true","270412","true","268412"
"527","0","false","271449","true","270922"
"452","0","false","272410","true","271958"
"511","0","false","273428","true","272917"
"null","null","true","275939","true","273939"
"559","0","false","277014","true","276455"
"496","0","false","278016","true","277520"
"415","0","false","278937","true","278522"
"652","0","false","280094","true","279442"
"451","0","false","281051","true","280600"
"null","null","true","283558","true","281558"
"536","0","false","284605","true","284069"
"542","0","false","285654","true","285112"
"425","0","false","286585","true","286160"
"414","0","false","287504","true","287090"
"414","0","false","288420","true","288006"
"429","0","false","289354","true","288925"
"471","0","false","290331","true","289860"
"406","0","false","291245","true","290839"
"463","0","false","292213","true","291750"
"434","0","false","293153","true","292719"
"387","0","false","294049","true","293662"
"401","0","false","294955","true","294554"
"370","0","true","295835","false","295465"
"495","0","false","296837","true","296342"
"470","0","false","297812","true","297342"
"425","0","false","298746","true","298321"
"407","0","false","299662","true","299255"
"445","0","false","300615","true","300170"
"483","0","false","301602","true","301119"
"427","0","false","302537","true","302110"
"401","0","false","303446","true","303045"
"395","0","false","304350","true","303955"
"376","0","false","305232","true","304856"
"370","0","false","306111","true","305741"
"360","0","false","306977","true","306617"
"387","0","false","307872","true","307485"
"418","0","false","308794","true","308376"
"455","0","false","309755","true","309300"
"366","0","true","310627","false","310261"
"118","0","false","311249","true","311131"
"857","0","false","318527","true","317670"
"487","0","false","319520","true","319033"
"484","0","false","320509","true","320025"
"424","0","false","321438","true","321014"
"724","0","false","322671","true","321947"
"562","0","false","323739","true","323177"
"452","0","false","324696","true","324244"
"null","null","true","327202","true","325202"
"625","0","false","328338","true","327713"
"553","0","false","329400","true","328847"
"578","0","false","330489","true","329911"
"580","0","false","331577","true","330997"
"646","0","false","332727","true","332081"
"null","null","true","335234","true","333234"
"822","0","false","336567","true","335745"
"856","0","false","337929","true","337073"
"534","0","false","338972","true","338438"
"499","0","false","339980","true","339481"
"526","0","false","341014","true","340488"
"650","0","false","342169","true","341519"
"583","0","false","343259","true","342676"
"492","0","false","344257","true","343765"
"594","0","false","345355","true","344761"
"516","0","false","346378","true","345862"
"426","0","false","347310","true","346884"
"null","null","true","349817","true","347817"
"624","0","false","350951","true","350327"
"477","0","false","351934","true","351457"
"530","0","false","352970","true","352440"
"444","0","false","353920","true","353476"
"464","0","false","354894","true","354430"
"517","0","false","355920","true","355403"
"489","0","false","356914","true","356425"
"495","0","false","357919","true","357424"
"521","0","false","358949","true","358428"
"519","0","false","359977","true","359458"
"542","0","false","361029","true","360487"
"446","0","false","361980","true","361534"
"null","null","true","364485","true","362485"
"431","0","false","365422","true","364991"
"522","0","false","366449","true","365927"
"436","0","false","367390","true","366954"
"439","0","false","368335","true","367896"
"null","null","true","370841","true","368841"
"null","null","true","373359","true","371359"
"696","0","false","374568","true","373872"
"471","0","false","375545","true","375074"
"484","0","false","376537","true","376053"
"456","0","false","377500","true","377044"
"462","0","false","378468","true","378006"
"466","0","false","379440","true","378974"
"365","0","false","380309","true","379944"
"455","0","false","381269","true","380814"
"955","0","false","382730","true","381775"
"551","0","false","383786","true","383235"
"490","0","false","384791","true","384301"
"564","0","false","385861","true","385297"
"604","0","false","386972","true","386368"
"722","0","false","388200","true","387478"
"668","0","false","389374","true","388706"
"null","null","true","391880","true","389880"
"564","0","false","392956","true","392392"
"463","0","false","393929","true","393466"
"516","0","true","394954","false","394438"
"427","0","false","395888","true","395461"
"547","0","false","396940","true","396393"
"1103","0","false","398550","true","397447"
"547","0","false","399603","true","399056"
"514","0","false","400624","true","400110"
"536","0","false","401664","true","401128"
"467","0","false","402634","true","402167"
"430","0","false","403568","true","403138"
"434","0","false","404508","true","404074"
"466","0","false","405477","true","405011"
"446","0","false","406431","true","405985"
"389","0","false","407324","true","406935"
"457","0","false","408286","true","407829"
"460","0","false","409251","true","408791"
"459","0","false","410215","true","409756"
"470","0","false","411190","true","410720"
"560","0","false","416620","true","416060"
"420","0","false","417545","true","417125"
