"rt","button_pressed","isTarget","time_elapsed","correct","time_onset"
"null","null","false","79127","false","77127"
"633","0","false","80273","true","79640"
"472","0","false","81254","true","80782"
"679","0","false","82442","true","81763"
"null","null","true","84949","true","82949"
"710","0","false","86171","true","85461"
"540","0","false","87217","true","86677"
"678","0","false","88401","true","87723"
"710","0","false","89617","true","88907"
"607","0","false","90730","true","90123"
"997","0","false","128973","true","127976"
"656","0","false","130135","true","129479"
"507","0","false","131147","true","130640"
"null","null","true","133654","true","131654"
"640","0","false","134806","true","134166"
"491","0","true","135805","false","135314"
"803","0","false","137113","true","136310"
"634","0","false","138252","true","137618"
"628","0","false","139385","true","138757"
"669","0","false","140562","true","139893"
"666","0","false","141740","true","141074"
"704","0","false","142952","true","142248"
"638","0","false","144097","true","143459"
"682","0","false","145286","true","144604"
"598","0","false","146390","true","145792"
"594","0","false","147488","true","146894"
"560","0","false","148553","true","147993"
"610","0","false","149668","true","149058"
"572","0","false","150745","true","150173"
"481","0","false","151732","true","151251"
"873","0","false","163584","true","162711"
"null","null","true","166090","true","164090"
"565","0","false","167165","true","166600"
"513","0","false","168185","true","167672"
"484","0","false","169175","true","168691"
"446","0","false","170126","true","169680"
"474","0","false","171107","true","170633"
"465","0","false","172075","true","171610"
"441","0","true","173022","false","172581"
"764","0","false","174293","true","173529"
"466","0","false","175266","true","174800"
"481","0","false","176253","true","175772"
"461","0","false","177221","true","176760"
"462","0","false","178188","true","177726"
"516","0","false","179208","true","178692"
"622","0","false","180335","true","179713"
"640","0","false","181482","true","180842"
"535","0","false","182524","true","181989"
"468","0","false","183500","true","183032"
"519","0","false","184527","true","184008"
"804","0","false","196668","true","195864"
"628","0","false","197803","true","197175"
"487","0","false","198795","true","198308"
"null","null","true","201300","true","199300"
"591","0","false","202400","true","201809"
"476","0","false","203379","true","202903"
"496","0","false","204378","true","203882"
"647","0","false","205528","true","204881"
"656","0","false","206688","true","206032"
"485","0","false","207680","true","207195"
"559","0","false","208746","true","208187"
"512","0","false","209763","true","209251"
"526","0","false","210794","true","210268"
"470","0","false","211767","true","211297"
"438","0","true","212709","false","212271"
"669","0","false","213883","true","213214"
"445","0","false","214831","true","214386"
"666","0","false","216005","true","215339"
"481","0","false","216993","true","216512"
"602","0","false","218104","true","217502"
"914","0","false","226532","true","225618"
"null","null","true","229039","true","227039"
"1624","0","false","231173","true","229549"
"493","0","false","232173","true","231680"
"627","0","false","233307","true","232680"
"542","0","false","234355","true","233813"
"451","0","false","235310","true","234859"
"457","0","false","236274","true","235817"
"620","0","false","237397","true","236777"
"673","0","false","238573","true","237900"
"679","0","false","239757","true","239078"
"722","0","false","240986","true","240264"
"717","0","false","242209","true","241492"
"650","0","false","243367","true","242717"
"null","null","true","245874","true","243874"
"680","0","false","247066","true","246386"
"491","0","false","248064","true","247573"
"606","0","false","249179","true","248573"
"538","0","false","250224","true","249686"
"640","0","false","251369","true","250729"
"645","0","false","252522","true","251877"
"535","0","false","253561","true","253026"
"706","0","false","254772","true","254066"
"514","0","false","255794","true","255280"
"521","0","false","256822","true","256301"
"615","0","false","257945","true","257330"
"519","0","false","258970","true","258451"
"null","null","true","261476","true","259476"
"774","0","false","262759","true","261985"
"465","0","false","263731","true","263266"
"430","0","false","264666","true","264236"
"676","0","false","265848","true","265172"
"477","0","false","266832","true","266355"
"461","0","false","267800","true","267339"
"667","0","false","268972","true","268305"
"null","null","true","271476","true","269476"
"709","0","false","272703","true","271994"
"478","0","false","273689","true","273211"
"456","0","false","274652","true","274196"
"482","0","false","275641","true","275159"
"505","0","false","276657","true","276152"
"559","0","false","277723","true","277164"
"613","0","false","278844","true","278231"
"525","0","false","279873","true","279348"
"761","0","false","281139","true","280378"
"722","0","false","282367","true","281645"
"null","null","true","284876","true","282876"
"729","0","false","286120","true","285391"
"490","0","false","287115","true","286625"
"448","0","true","288067","false","287619"
"693","0","false","289266","true","288573"
"461","0","false","290232","true","289771"
"511","0","false","291250","true","290739"
"537","0","false","292292","true","291755"
"538","0","false","293336","true","292798"
"506","0","false","294348","true","293842"
"679","0","false","295533","true","294854"
"642","0","false","296682","true","296040"
"654","0","false","297847","true","297193"
"516","0","false","298880","true","298364"
"713","0","false","307810","true","307097"
"null","null","true","310315","true","308315"
"null","null","false","312824","false","310824"
"null","null","false","315328","false","313328"
"null","null","true","317835","true","315835"
"null","null","false","320349","false","318349"
"null","null","false","322854","false","320854"
"null","null","false","325359","false","323359"
"null","null","false","327868","false","325868"
"null","null","false","330374","false","328374"
"null","null","false","332882","false","330882"
"null","null","false","335388","false","333388"
"null","null","false","337893","false","335893"
"null","null","false","340401","false","338401"
"null","null","false","342908","false","340908"
"null","null","false","345415","false","343415"
"null","null","false","347921","false","345921"
"null","null","false","350428","false","348428"
"null","null","false","352936","false","350936"
"null","null","false","355444","false","353444"
"1249","0","false","375843","true","374594"
"895","0","false","377241","true","376346"
"null","null","false","379745","false","377745"
